===== Class Prior Probabilities =====
P(ENTEROVIRUS=False) = 0.9866395348837209
P(ENTEROVIRUS=True) = 0.01336046511627907

===== Conditional Probabilities =====
P(AGE=Not Mentioned | ENTEROVIRUS=False) = 1.1784809380708267E-4
P(Normal sinus rhythm=Present | ENTEROVIRUS=True) = 0.03301476976542137
P(Decrease in appetite=Not Mentioned | ENTEROVIRUS=False) = 0.9952270397039586
P(Decrease in appetite=Negated | ENTEROVIRUS=False) = 1.4142104580863374E-4
P(Decrease in appetite=Present | ENTEROVIRUS=False) = 0.004631539250232755
P(Decrease in appetite=Not Mentioned | ENTEROVIRUS=True) = 0.9887054735013032
P(Decrease in appetite=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Decrease in appetite=Present | ENTEROVIRUS=True) = 0.010425716768027803
P(Feeding difficulties=Not Mentioned | ENTEROVIRUS=False) = 0.9991750438994497
P(Feeding difficulties=Negated | ENTEROVIRUS=False) = 8.249561005503636E-5
P(Feeding difficulties=Present | ENTEROVIRUS=False) = 7.424604904953272E-4
P(Feeding difficulties=Not Mentioned | ENTEROVIRUS=True) = 0.9887054735013032
P(Feeding difficulties=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Feeding difficulties=Present | ENTEROVIRUS=True) = 0.010425716768027803
P(Epigastric pain=Not Mentioned | ENTEROVIRUS=False) = 0.9833358867688826
P(Epigastric pain=Negated | ENTEROVIRUS=False) = 3.5355261452158437E-4
P(Epigastric pain=Present | ENTEROVIRUS=False) = 0.01631056061659576
P(Epigastric pain=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Epigastric pain=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Epigastric pain=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Lower abdominal pain=Not Mentioned | ENTEROVIRUS=False) = 0.9844436849610503
P(Lower abdominal pain=Negated | ENTEROVIRUS=False) = 0.001154938540770509
P(Lower abdominal pain=Present | ENTEROVIRUS=False) = 0.014401376498179203
P(Lower abdominal pain=Not Mentioned | ENTEROVIRUS=True) = 0.9973935708079931
P(Lower abdominal pain=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Lower abdominal pain=Present | ENTEROVIRUS=True) = 0.0017376194613379669
P(Abdominal tenderness=Not Mentioned | ENTEROVIRUS=False) = 0.9794232378348438
P(Abdominal tenderness=Negated | ENTEROVIRUS=False) = 0.004996876951905059
P(Abdominal tenderness=Present | ENTEROVIRUS=False) = 0.015579885213251153
P(Abdominal tenderness=Not Mentioned | ENTEROVIRUS=True) = 0.9947871416159861
P(Abdominal tenderness=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Abdominal tenderness=Present | ENTEROVIRUS=True) = 0.004344048653344918
P(Bowel sounds=Not Mentioned | ENTEROVIRUS=False) = 0.9445983053044678
P(Bowel sounds=Negated | ENTEROVIRUS=False) = 8.249561005503636E-5
P(Bowel sounds=Present | ENTEROVIRUS=False) = 0.055319199085477236
P(Bowel sounds=Not Mentioned | ENTEROVIRUS=True) = 0.9652476107732406
P(Bowel sounds=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Bowel sounds=Present | ENTEROVIRUS=True) = 0.03388357949609035
P(Overlying behavior=Not Mentioned | ENTEROVIRUS=False) = 0.9859521761163423
P(Overlying behavior=Negated | ENTEROVIRUS=False) = 0.005739337442400387
P(Overlying behavior=Present | ENTEROVIRUS=False) = 0.008308486441257232
P(Overlying behavior=Not Mentioned | ENTEROVIRUS=True) = 0.9913119026933102
P(Overlying behavior=Negated | ENTEROVIRUS=True) = 0.0034752389226759338
P(Overlying behavior=Present | ENTEROVIRUS=True) = 0.005212858384013901
P(Flight of ideas=Not Mentioned | ENTEROVIRUS=False) = 0.991891860040305
P(Flight of ideas=Negated | ENTEROVIRUS=False) = 0.006198955841278446
P(Flight of ideas=Present | ENTEROVIRUS=False) = 0.0019091841184165556
P(Flight of ideas=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Flight of ideas=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Flight of ideas=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Hallucinations, Auditory=Not Mentioned | ENTEROVIRUS=False) = 0.9909726232425489
P(Hallucinations, Auditory=Negated | ENTEROVIRUS=False) = 0.006140030405524849
P(Hallucinations, Auditory=Present | ENTEROVIRUS=False) = 0.0028873463519262727
P(Hallucinations, Auditory=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Hallucinations, Auditory=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Hallucinations, Auditory=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Hallucinations, Visual=Not Mentioned | ENTEROVIRUS=False) = 0.9906072855408766
P(Hallucinations, Visual=Negated | ENTEROVIRUS=False) = 0.006328591799936361
P(Hallucinations, Visual=Present | ENTEROVIRUS=False) = 0.0030641226591870646
P(Hallucinations, Visual=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Hallucinations, Visual=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Hallucinations, Visual=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Cerebellar Dysmetria=Not Mentioned | ENTEROVIRUS=False) = 0.9896880487431204
P(Cerebellar Dysmetria=Negated | ENTEROVIRUS=False) = 0.009604846027836376
P(Cerebellar Dysmetria=Present | ENTEROVIRUS=False) = 7.071052290431687E-4
P(Cerebellar Dysmetria=Not Mentioned | ENTEROVIRUS=True) = 0.9939183318853171
P(Cerebellar Dysmetria=Negated | ENTEROVIRUS=True) = 0.004344048653344918
P(Cerebellar Dysmetria=Present | ENTEROVIRUS=True) = 0.0017376194613379669
P(Sensory Discomfort=Not Mentioned | ENTEROVIRUS=False) = 0.9211224117002346
P(Sensory Discomfort=Negated | ENTEROVIRUS=False) = 0.003830153323983831
P(Sensory Discomfort=Present | ENTEROVIRUS=False) = 0.07504743497578165
P(Sensory Discomfort=Not Mentioned | ENTEROVIRUS=True) = 0.9739357080799305
P(Sensory Discomfort=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Sensory Discomfort=Present | ENTEROVIRUS=True) = 0.02519548218940052
P(Sore to touch=Not Mentioned | ENTEROVIRUS=False) = 0.40422848926967814
P(Sore to touch=Negated | ENTEROVIRUS=False) = 0.2508220098287627
P(Sore to touch=Present | ENTEROVIRUS=False) = 0.3449495009015592
P(Sore to touch=Not Mentioned | ENTEROVIRUS=True) = 0.6455256298870548
P(Sore to touch=Negated | ENTEROVIRUS=True) = 0.2867072111207645
P(Sore to touch=Present | ENTEROVIRUS=True) = 0.0677671589921807
P(Ache=Not Mentioned | ENTEROVIRUS=False) = 0.986553215561029
P(Ache=Negated | ENTEROVIRUS=False) = 3.064122659187065E-4
P(Ache=Present | ENTEROVIRUS=False) = 0.01314037217305222
P(Ache=Not Mentioned | ENTEROVIRUS=True) = 0.9904430929626412
P(Ache=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Ache=Present | ENTEROVIRUS=True) = 0.008688097306689836
P(Radiating pain=Not Mentioned | ENTEROVIRUS=False) = 0.9846676016169139
P(Radiating pain=Negated | ENTEROVIRUS=False) = 0.0010253025821125947
P(Radiating pain=Present | ENTEROVIRUS=False) = 0.014307095800973448
P(Radiating pain=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Radiating pain=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Radiating pain=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Awake=Not Mentioned | ENTEROVIRUS=False) = 0.8551259236562054
P(Awake=Negated | ENTEROVIRUS=False) = 4.949736603302181E-4
P(Awake=Present | ENTEROVIRUS=False) = 0.14437910268346435
P(Awake=Not Mentioned | ENTEROVIRUS=True) = 0.9044309296264118
P(Awake=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Awake=Present | ENTEROVIRUS=True) = 0.0947002606429192
P(Level of consciousness=Not Mentioned | ENTEROVIRUS=False) = 0.9639258482316476
P(Level of consciousness=Negated | ENTEROVIRUS=False) = 0.017583350028873464
P(Level of consciousness=Present | ENTEROVIRUS=False) = 0.018490801739478865
P(Level of consciousness=Not Mentioned | ENTEROVIRUS=True) = 0.9913119026933102
P(Level of consciousness=Negated | ENTEROVIRUS=True) = 0.004344048653344918
P(Level of consciousness=Present | ENTEROVIRUS=True) = 0.004344048653344918
P(Hearing normal=Not Mentioned | ENTEROVIRUS=False) = 0.895855184849092
P(Hearing normal=Negated | ENTEROVIRUS=False) = 1.178508715071948E-5
P(Hearing normal=Present | ENTEROVIRUS=False) = 0.10413303006375732
P(Hearing normal=Not Mentioned | ENTEROVIRUS=True) = 0.9713292788879235
P(Hearing normal=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Hearing normal=Present | ENTEROVIRUS=True) = 0.02780191138140747
P(Neurologic Symptoms=Not Mentioned | ENTEROVIRUS=False) = 0.8909761587686941
P(Neurologic Symptoms=Negated | ENTEROVIRUS=False) = 0.0034176752737086493
P(Neurologic Symptoms=Present | ENTEROVIRUS=False) = 0.10560616595759725
P(Neurologic Symptoms=Not Mentioned | ENTEROVIRUS=True) = 0.7437011294526499
P(Neurologic Symptoms=Negated | ENTEROVIRUS=True) = 0.0017376194613379669
P(Neurologic Symptoms=Present | ENTEROVIRUS=True) = 0.2545612510860122
P(Renal angle tenderness=Not Mentioned | ENTEROVIRUS=False) = 0.9472970902619825
P(Renal angle tenderness=Negated | ENTEROVIRUS=False) = 0.039868949830884
P(Renal angle tenderness=Present | ENTEROVIRUS=False) = 0.012833959907133513
P(Renal angle tenderness=Not Mentioned | ENTEROVIRUS=True) = 0.9904430929626412
P(Renal angle tenderness=Negated | ENTEROVIRUS=True) = 0.008688097306689836
P(Renal angle tenderness=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Ankle pain=Not Mentioned | ENTEROVIRUS=False) = 0.9859757462906438
P(Ankle pain=Negated | ENTEROVIRUS=False) = 4.949736603302181E-4
P(Ankle pain=Present | ENTEROVIRUS=False) = 0.013529280049025963
P(Ankle pain=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Ankle pain=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Ankle pain=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Chest wall tenderness=Not Mentioned | ENTEROVIRUS=False) = 0.9143577716757215
P(Chest wall tenderness=Negated | ENTEROVIRUS=False) = 0.0756838296819205
P(Chest wall tenderness=Present | ENTEROVIRUS=False) = 0.00995839864235796
P(Chest wall tenderness=Not Mentioned | ENTEROVIRUS=True) = 0.9791485664639444
P(Chest wall tenderness=Negated | ENTEROVIRUS=True) = 0.018245004344048653
P(Chest wall tenderness=Present | ENTEROVIRUS=True) = 0.0026064291920069507
P(Consciousness clear=Not Mentioned | ENTEROVIRUS=False) = 0.2056969111286578
P(Consciousness clear=Negated | ENTEROVIRUS=False) = 0.004183705938505415
P(Consciousness clear=Present | ENTEROVIRUS=False) = 0.7901193829328368
P(Consciousness clear=Not Mentioned | ENTEROVIRUS=True) = 0.5664639443961772
P(Consciousness clear=Negated | ENTEROVIRUS=True) = 0.0026064291920069507
P(Consciousness clear=Present | ENTEROVIRUS=True) = 0.4309296264118158
P(Hacking cough=Not Mentioned | ENTEROVIRUS=False) = 0.9997760833441364
P(Hacking cough=Negated | ENTEROVIRUS=False) = 1.178508715071948E-5
P(Hacking cough=Present | ENTEROVIRUS=False) = 2.1213156871295063E-4
P(Hacking cough=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Hacking cough=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Hacking cough=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Productive Cough=Not Mentioned | ENTEROVIRUS=False) = 0.9789871896102672
P(Productive Cough=Negated | ENTEROVIRUS=False) = 0.0015084911552920935
P(Productive Cough=Present | ENTEROVIRUS=False) = 0.01950431923444074
P(Productive Cough=Not Mentioned | ENTEROVIRUS=True) = 0.9609035621198957
P(Productive Cough=Negated | ENTEROVIRUS=True) = 0.0026064291920069507
P(Productive Cough=Present | ENTEROVIRUS=True) = 0.036490008688097306
P(Pain in elbow=Not Mentioned | ENTEROVIRUS=False) = 0.9930939389296783
P(Pain in elbow=Negated | ENTEROVIRUS=False) = 3.7712278882302337E-4
P(Pain in elbow=Present | ENTEROVIRUS=False) = 0.0065289382814985916
P(Pain in elbow=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Pain in elbow=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Pain in elbow=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Arm Pain=Not Mentioned | ENTEROVIRUS=False) = 0.988320978633637
P(Arm Pain=Negated | ENTEROVIRUS=False) = 0.0013434999351820208
P(Arm Pain=Present | ENTEROVIRUS=False) = 0.010335521431180984
P(Arm Pain=Not Mentioned | ENTEROVIRUS=True) = 0.996524761077324
P(Arm Pain=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Arm Pain=Present | ENTEROVIRUS=True) = 0.0026064291920069507
P(Low grade fever=Not Mentioned | ENTEROVIRUS=False) = 0.994496364300614
P(Low grade fever=Negated | ENTEROVIRUS=False) = 4.714034860287792E-5
P(Low grade fever=Present | ENTEROVIRUS=False) = 0.005456495350783119
P(Low grade fever=Not Mentioned | ENTEROVIRUS=True) = 0.9687228496959166
P(Low grade fever=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Low grade fever=Present | ENTEROVIRUS=True) = 0.030408340573414423
P(Hand pain=Not Mentioned | ENTEROVIRUS=False) = 0.9923868337006352
P(Hand pain=Negated | ENTEROVIRUS=False) = 2.2391665586367013E-4
P(Hand pain=Present | ENTEROVIRUS=False) = 0.007389249643501114
P(Hand pain=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Hand pain=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Hand pain=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Recurrent infections=Not Mentioned | ENTEROVIRUS=False) = 0.9852332858001485
P(Recurrent infections=Negated | ENTEROVIRUS=False) = 0.013293578306011572
P(Recurrent infections=Present | ENTEROVIRUS=False) = 0.001473135893839935
P(Recurrent infections=Not Mentioned | ENTEROVIRUS=True) = 0.9921807124239791
P(Recurrent infections=Negated | ENTEROVIRUS=True) = 0.0034752389226759338
P(Recurrent infections=Present | ENTEROVIRUS=True) = 0.004344048653344918
P(Sexually active=Not Mentioned | ENTEROVIRUS=False) = 0.9873310313129766
P(Sexually active=Negated | ENTEROVIRUS=False) = 8.013859262489246E-4
P(Sexually active=Present | ENTEROVIRUS=False) = 0.011867582760774516
P(Sexually active=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Sexually active=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Sexually active=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Skin tenderness=Not Mentioned | ENTEROVIRUS=False) = 0.9885684654638021
P(Skin tenderness=Negated | ENTEROVIRUS=False) = 1.8856139441151168E-4
P(Skin tenderness=Present | ENTEROVIRUS=False) = 0.011242973141786383
P(Skin tenderness=Not Mentioned | ENTEROVIRUS=True) = 0.9947871416159861
P(Skin tenderness=Negated | ENTEROVIRUS=True) = 0.0017376194613379669
P(Skin tenderness=Present | ENTEROVIRUS=True) = 0.0034752389226759338
P(Family history=Not Mentioned | ENTEROVIRUS=False) = 0.654579095612412
P(Family history=Negated | ENTEROVIRUS=False) = 0.04387587946212862
P(Family history=Present | ENTEROVIRUS=False) = 0.3015450249254593
P(Family history=Not Mentioned | ENTEROVIRUS=True) = 0.37706342311033886
P(Family history=Negated | ENTEROVIRUS=True) = 0.14074717636837533
P(Family history=Present | ENTEROVIRUS=True) = 0.48218940052128584
P(Sore Throat=Not Mentioned | ENTEROVIRUS=False) = 0.7863363699574558
P(Sore Throat=Negated | ENTEROVIRUS=False) = 0.11654272683346494
P(Sore Throat=Present | ENTEROVIRUS=False) = 0.09712090320907923
P(Sore Throat=Not Mentioned | ENTEROVIRUS=True) = 0.8540399652476107
P(Sore Throat=Negated | ENTEROVIRUS=True) = 0.05386620330147698
P(Sore Throat=Present | ENTEROVIRUS=True) = 0.09209383145091225
P(History of present illness=Not Mentioned | ENTEROVIRUS=False) = 0.12085606873062826
P(History of present illness=Negated | ENTEROVIRUS=False) = 0.008296701354106513
P(History of present illness=Present | ENTEROVIRUS=False) = 0.8708472299152652
P(History of present illness=Not Mentioned | ENTEROVIRUS=True) = 0.22241529105125976
P(History of present illness=Negated | ENTEROVIRUS=True) = 0.007819287576020852
P(History of present illness=Present | ENTEROVIRUS=True) = 0.7697654213727194
P(Medical History=Not Mentioned | ENTEROVIRUS=False) = 0.12594722637973907
P(Medical History=Negated | ENTEROVIRUS=False) = 0.02468975758075731
P(Medical History=Present | ENTEROVIRUS=False) = 0.8493630160395036
P(Medical History=Not Mentioned | ENTEROVIRUS=True) = 0.22241529105125976
P(Medical History=Negated | ENTEROVIRUS=True) = 0.009556907037358819
P(Medical History=Present | ENTEROVIRUS=True) = 0.7680278019113814
P(Chief complaint (finding)=Not Mentioned | ENTEROVIRUS=False) = 0.1679492769849033
P(Chief complaint (finding)=Negated | ENTEROVIRUS=False) = 0.007224258423391041
P(Chief complaint (finding)=Present | ENTEROVIRUS=False) = 0.8248264645917056
P(Chief complaint (finding)=Not Mentioned | ENTEROVIRUS=True) = 0.3006081668114683
P(Chief complaint (finding)=Negated | ENTEROVIRUS=True) = 0.007819287576020852
P(Chief complaint (finding)=Present | ENTEROVIRUS=True) = 0.6915725456125109
P(Apyrexial=Not Mentioned | ENTEROVIRUS=False) = 0.8639765241063958
P(Apyrexial=Negated | ENTEROVIRUS=False) = 7.071052290431687E-4
P(Apyrexial=Present | ENTEROVIRUS=False) = 0.13531637066456106
P(Apyrexial=Not Mentioned | ENTEROVIRUS=True) = 0.8392701998262381
P(Apyrexial=Negated | ENTEROVIRUS=True) = 0.0026064291920069507
P(Apyrexial=Present | ENTEROVIRUS=True) = 0.158123370981755
P(Nasal Flaring=Not Mentioned | ENTEROVIRUS=False) = 0.9966058949005928
P(Nasal Flaring=Negated | ENTEROVIRUS=False) = 0.0016616972882514465
P(Nasal Flaring=Present | ENTEROVIRUS=False) = 0.0017324078111557635
P(Nasal Flaring=Not Mentioned | ENTEROVIRUS=True) = 0.9626411815812337
P(Nasal Flaring=Negated | ENTEROVIRUS=True) = 0.007819287576020852
P(Nasal Flaring=Present | ENTEROVIRUS=True) = 0.029539530842745437
P(Normal pulse=Not Mentioned | ENTEROVIRUS=False) = 0.9936006976771593
P(Normal pulse=Negated | ENTEROVIRUS=False) = 3.5355261452158435E-5
P(Normal pulse=Present | ENTEROVIRUS=False) = 0.006363947061388519
P(Normal pulse=Not Mentioned | ENTEROVIRUS=True) = 0.9913119026933102
P(Normal pulse=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Normal pulse=Present | ENTEROVIRUS=True) = 0.007819287576020852
P(Normal bowel sounds=Not Mentioned | ENTEROVIRUS=False) = 0.775659080998904
P(Normal bowel sounds=Negated | ENTEROVIRUS=False) = 5.89254357535974E-5
P(Normal bowel sounds=Present | ENTEROVIRUS=False) = 0.22428199356534242
P(Normal bowel sounds=Not Mentioned | ENTEROVIRUS=True) = 0.6463944396177237
P(Normal bowel sounds=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Normal bowel sounds=Present | ENTEROVIRUS=True) = 0.3527367506516073
P(Color of urine=Not Mentioned | ENTEROVIRUS=False) = 0.9585400634037688
P(Color of urine=Negated | ENTEROVIRUS=False) = 3.5355261452158435E-5
P(Color of urine=Present | ENTEROVIRUS=False) = 0.04142458133477897
P(Color of urine=Not Mentioned | ENTEROVIRUS=True) = 0.9947871416159861
P(Color of urine=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Color of urine=Present | ENTEROVIRUS=True) = 0.004344048653344918
P(Mental state=Not Mentioned | ENTEROVIRUS=False) = 0.9506322699256361
P(Mental state=Negated | ENTEROVIRUS=False) = 6.599648804402908E-4
P(Mental state=Present | ENTEROVIRUS=False) = 0.048707765193923606
P(Mental state=Not Mentioned | ENTEROVIRUS=True) = 0.9652476107732406
P(Mental state=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Mental state=Present | ENTEROVIRUS=True) = 0.03388357949609035
P(Absence of sensation=Not Mentioned | ENTEROVIRUS=False) = 0.9680270585600981
P(Absence of sensation=Negated | ENTEROVIRUS=False) = 7.071052290431687E-4
P(Absence of sensation=Present | ENTEROVIRUS=False) = 0.03126583621085878
P(Absence of sensation=Not Mentioned | ENTEROVIRUS=True) = 0.9713292788879235
P(Absence of sensation=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Absence of sensation=Present | ENTEROVIRUS=True) = 0.02780191138140747
P(Generalized aches and pains=Not Mentioned | ENTEROVIRUS=False) = 0.9973247852167867
P(Generalized aches and pains=Negated | ENTEROVIRUS=False) = 1.178508715071948E-5
P(Generalized aches and pains=Present | ENTEROVIRUS=False) = 0.0026634296960626022
P(Generalized aches and pains=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Generalized aches and pains=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Generalized aches and pains=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Physical findings=Not Mentioned | ENTEROVIRUS=False) = 0.7935252731193947
P(Physical findings=Negated | ENTEROVIRUS=False) = 0.09415106124709792
P(Physical findings=Present | ENTEROVIRUS=False) = 0.11232366563350736
P(Physical findings=Not Mentioned | ENTEROVIRUS=True) = 0.8218940052128584
P(Physical findings=Negated | ENTEROVIRUS=True) = 0.04691572545612511
P(Physical findings=Present | ENTEROVIRUS=True) = 0.13119026933101652
P(Past history of=Not Mentioned | ENTEROVIRUS=False) = 0.4711206439371619
P(Past history of=Negated | ENTEROVIRUS=False) = 0.0721129482752525
P(Past history of=Present | ENTEROVIRUS=False) = 0.4567664077875856
P(Past history of=Not Mentioned | ENTEROVIRUS=True) = 0.472632493483927
P(Past history of=Negated | ENTEROVIRUS=True) = 0.038227628149435276
P(Past history of=Present | ENTEROVIRUS=True) = 0.4891398783666377
P(Probable diagnosis=Not Mentioned | ENTEROVIRUS=False) = 0.7620708755141244
P(Probable diagnosis=Negated | ENTEROVIRUS=False) = 0.005916113749661178
P(Probable diagnosis=Present | ENTEROVIRUS=False) = 0.2320130107362144
P(Probable diagnosis=Not Mentioned | ENTEROVIRUS=True) = 0.790616854908775
P(Probable diagnosis=Negated | ENTEROVIRUS=True) = 0.005212858384013901
P(Probable diagnosis=Present | ENTEROVIRUS=True) = 0.20417028670721113
P(Possible=Not Mentioned | ENTEROVIRUS=False) = 0.82489717511461
P(Possible=Negated | ENTEROVIRUS=False) = 0.006128245318374129
P(Possible=Present | ENTEROVIRUS=False) = 0.1689745795670159
P(Possible=Not Mentioned | ENTEROVIRUS=True) = 0.8549087749782798
P(Possible=Negated | ENTEROVIRUS=True) = 0.004344048653344918
P(Possible=Present | ENTEROVIRUS=True) = 0.14074717636837533
P(High risk of=Not Mentioned | ENTEROVIRUS=False) = 0.9955688072313295
P(High risk of=Negated | ENTEROVIRUS=False) = 5.303289217823766E-4
P(High risk of=Present | ENTEROVIRUS=False) = 0.003900863846888148
P(High risk of=Not Mentioned | ENTEROVIRUS=True) = 0.9834926151172894
P(High risk of=Negated | ENTEROVIRUS=True) = 0.0026064291920069507
P(High risk of=Present | ENTEROVIRUS=True) = 0.013900955690703735
P(Difficult (qualifier value)=Not Mentioned | ENTEROVIRUS=False) = 0.9505615594027318
P(Difficult (qualifier value)=Negated | ENTEROVIRUS=False) = 0.009168797803259755
P(Difficult (qualifier value)=Present | ENTEROVIRUS=False) = 0.040269642794008464
P(Difficult (qualifier value)=Not Mentioned | ENTEROVIRUS=True) = 0.9600347523892268
P(Difficult (qualifier value)=Negated | ENTEROVIRUS=True) = 0.0017376194613379669
P(Difficult (qualifier value)=Present | ENTEROVIRUS=True) = 0.038227628149435276
P(Plaque (lesion)=Not Mentioned | ENTEROVIRUS=False) = 0.974414575795788
P(Plaque (lesion)=Negated | ENTEROVIRUS=False) = 1.0606578435647531E-4
P(Plaque (lesion)=Present | ENTEROVIRUS=False) = 0.025479358419855515
P(Plaque (lesion)=Not Mentioned | ENTEROVIRUS=True) = 0.9834926151172894
P(Plaque (lesion)=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Plaque (lesion)=Present | ENTEROVIRUS=True) = 0.015638575152041704
P(Symmetrical=Not Mentioned | ENTEROVIRUS=False) = 0.6958269006399302
P(Symmetrical=Negated | ENTEROVIRUS=False) = 1.4142104580863374E-4
P(Symmetrical=Present | ENTEROVIRUS=False) = 0.30403167831426114
P(Symmetrical=Not Mentioned | ENTEROVIRUS=True) = 0.6698523023457863
P(Symmetrical=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Symmetrical=Present | ENTEROVIRUS=True) = 0.32927888792354476
P(Retraction (finding)=Not Mentioned | ENTEROVIRUS=False) = 0.8765394270090627
P(Retraction (finding)=Negated | ENTEROVIRUS=False) = 0.11074446395531094
P(Retraction (finding)=Present | ENTEROVIRUS=False) = 0.012716109035626318
P(Retraction (finding)=Not Mentioned | ENTEROVIRUS=True) = 0.8635968722849696
P(Retraction (finding)=Negated | ENTEROVIRUS=True) = 0.028670721112076455
P(Retraction (finding)=Present | ENTEROVIRUS=True) = 0.10773240660295395
P(Abnormal color=Not Mentioned | ENTEROVIRUS=False) = 0.9871778251800172
P(Abnormal color=Negated | ENTEROVIRUS=False) = 0.0018266885083615193
P(Abnormal color=Present | ENTEROVIRUS=False) = 0.010995486311621274
P(Abnormal color=Not Mentioned | ENTEROVIRUS=True) = 0.9921807124239791
P(Abnormal color=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Abnormal color=Present | ENTEROVIRUS=True) = 0.0069504778453518675
P(Redness=Not Mentioned | ENTEROVIRUS=False) = 0.8914947026033258
P(Redness=Negated | ENTEROVIRUS=False) = 0.02962770909690877
P(Redness=Present | ENTEROVIRUS=False) = 0.07887758829976547
P(Redness=Not Mentioned | ENTEROVIRUS=True) = 0.8818418766290183
P(Redness=Negated | ENTEROVIRUS=True) = 0.018245004344048653
P(Redness=Present | ENTEROVIRUS=True) = 0.0999131190269331
P(Purulent discharge=Not Mentioned | ENTEROVIRUS=False) = 0.9898412548760798
P(Purulent discharge=Negated | ENTEROVIRUS=False) = 0.005362214653577363
P(Purulent discharge=Present | ENTEROVIRUS=False) = 0.004796530470342828
P(Purulent discharge=Not Mentioned | ENTEROVIRUS=True) = 0.998262380538662
P(Purulent discharge=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Purulent discharge=Present | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Former smoker=Not Mentioned | ENTEROVIRUS=False) = 0.9495598269949206
P(Former smoker=Negated | ENTEROVIRUS=False) = 6.953201418924493E-4
P(Former smoker=Present | ENTEROVIRUS=False) = 0.049744852863186924
P(Former smoker=Not Mentioned | ENTEROVIRUS=True) = 0.9782797567332754
P(Former smoker=Negated | ENTEROVIRUS=True) = 8.688097306689834E-4
P(Former smoker=Present | ENTEROVIRUS=True) = 0.020851433536055605
P(Blurred vision=Not Mentioned | ENTEROVIRUS=False) = 0.9417463142139936
P(Blurred vision=Negated | ENTEROVIRUS=False) = 0.03402354660412714
P(Blurred vision=Present | ENTEROVIRUS=False) = 0.02423013918187925
P(Blurred vision=Not Mentioned | ENTEROVIRUS=True) = 0.9843614248479583
P(Blurred vision=Negated | ENTEROVIRUS=True) = 0.007819287576020852
